image_name,extracted_text,label
45601.png,Ohamavotenrs,1
45691.png,"a

2
c

eee
machomnaanrirannwsavaqce:",1
45326.png,No text found.,1
45687.png,a a8,0
45792.png,"WEITERE
i G4) . J

 

| eee",1
45368.png,GO is chong,0
45739.png,"enna’ i
‘ant its just. goats",1
45320.png,"a oe
you see hi",0
45672.png,"ie Wwasibigaiid
lack

  

qy
mvyassihad no",1
45603.png,"what are they fighting over? is it:

==

    
 

2""
2

Nex
anil el
WM aT aeRO tic

4)

  

c) fo0 used thellast of the three flowers.",1
45806.png,No text found.,1
45780.png,"——
mn wo dayiwasiiatey (hese

eaten ed i colleue

   
   

= aie oe >>
DBD DQ&aGGn* ae»,",1
46078.png,"Pp

> alottayitani-

     

/
Ono"" refitted",1
45831.png,a Samesthougnts,1
45891.png,"STO M TCT Cae)
j 4

HE",1
46027.png,MATT A UTA eae ET,1
45827.png,show me the anggon,0
45960.png,has more skeletons in her closet than jeffrey dahmer,1
45829.png,"DURST Oe Ts

   

~thelfemocrats
thimigetime:",1
46017.png,"Mg such pigs, i hate them:

 

a P i ™

A nT 4

MT M AC ere Chet
a Tiy 11+) | ae",1
46075.png,"liwondenwhatkinto
~ fs bulwing.",1
46081.png,"a] ver Dea no |

Ty",1
45927.png,"OU 0)
wy a

/ ) .",1
45976.png,"aie i me CO

TR

   
 

ar
St =m a
i ~

of the work and none Of thefivyet the credi",1
45923.png,"ttheonly woman who Knows
Tre TAS ET

L | re 5
\ Y J

He fe SYA
Wi oy",1
46058.png,"Re On HCHO MEPL

> 5

-
BLT Te arrested Ua eT eC",1
46013.png,No text found.,1
46021.png,"far

[eS TAU
TERI An
= 3 ys

5 i",1
45832.png,No text found.,1
45930.png,"yon gotwOnr phoneme
THUEAUITIOHININURVIN CONE TMIGNtea

 

EIS
TON Lor CLAM ALT",1
45931.png,No text found.,1
45987.png,"anilyou elect 3 of us to.conuress
Stupid Tas",1
45938.png,"evaiiust
,O Sto
andl UG",1
46051.png,"Ce aU

 

putol",1
45912.png,han them do you agree?,1
45837.png,"ETALK psi like bullshit

d x",1
46082.png,"the future of the Weel tg Vel ,",0
46087.png,Sulicitie,1
45871.png,"train therapy dogs

   

j
’ 7 \ _¥
Co montis emma Shiylgoats",1
46085.png,"a <

coverit up with black sheet",1
45836.png,No text found.,1
45978.png,"“everyone should geta
hachelor's degree for free”",1
46053.png,"wiits people Inia simtehing summen

ee
Wag
Ls VAN
vE *
°

 
  
  

>",1
46097.png,"Pe Ci

re i
2016

   
 

&
9

 

compare the difference",0
46197.png,No text found.,1
46175.png,"ys

ie
s TSE UT
SEU NES",1
46130.png,No text found.,1
46150.png,No text found.,1
46231.png,No text found.,1
46193.png,"VTA ES Ye
-@
a A «

dj khaled suffering from ss",1
46251.png,"the Miiitany fs doing its fob, but
Dot ostiigmen.

Ald COLTIGSS SOOT ITT job,
“WOE CO Pe",1
46270.png,"» «

A < i pe 2
responds by beinga TTA OSEAEA TA",1
46205.png,"uyou 8 CO

 

ad \ \ kK 2
cf 4% Ey Elan
ee NSH StH",1
46123.png,"letimehe clear.
6 X

& 4",0
46237.png,"muslims claim noah was a muslim
ETE TCUTE TCC SOR a

  

eel

-
happy te",1
46182.png,nowiwerejmiroulle!!,0
46279.png,No text found.,1
46208.png,"pinay
(i

CPA

   
  

love Of God lelb Mie change tiie

Ge.
a eeu

pa
diaper on my baby

|
}

 

the crap.is leaking out",1
46095.png,"WCE ET eT

   
  

  

aA Tn
ein .

  

,",1
46239.png,") we cankillas many aswe wally
and your stujit,government keens bringing usin",1
46152.png,"Our Insurance

   
        

a result wt

complet© anis accurate’ , gavin as man erails 3> poss"" \e. aivure
3.
erst r) een on
me Forename yrnert ames
ent RASTESS* Me KNOW kt > -
Wasik 4
. ihn OLUTION
as ‘moor & ee (niin Pe.
_",1
46238.png,"ots TES TTT

 
  

os MU UC",1
46213.png,"pS ae OLS Ce eg
Te é

 

| 4 imiusttired,

—
Tal",1
46271.png,"whatitiovou meat

  
 

alli ditd'wasieall him",1
46217.png,"(NeW) DETaeH, ON THeacoLLIy OS",1
46137.png,"UT RUT CCD Tee eT
BUSES CLOSURE LUC ce",1
46183.png,No text found.,1
46172.png,No text found.,1
46218.png,"ONCOL seh
~~: a um gravelsite
SPS

   
 

MSTA GHIA:
really friends",0
46178.png,Wwihitechiliren,1
46173.png,No text found.,1
46215.png,"STURT RLY at Le ‘
TEA a le .",1
46127.png,No text found.,1
46138.png,No text found.,1
46179.png,"fenihists ae Dotanom,

tomboy] Hy i (os if Ans!",1
46198.png,edhe trash,1
46501.png,No text found.,1
46518.png,"its the goat humper,",1
46375.png,"im 3 TSC g

rn

CU es TC
NRTA",1
46359.png,"“Then someting aman sated i inmpent

    

lastyear We gota newyons

Started|huilding his credit
and spending more time withthis Kits;",1
46312.png,No text found.,1
46301.png,"if black people aren'tilazy

 

OT Nit
TRL Hee ee",1
46315.png,"wee

\3 CoN

Mona to

to stop wiping theirasses?",1
46283.png,"UT OE ve i
PS
a

OTA Le",1
46532.png,"i
=I
let's shake hands anthforget
about that colonialism stuff",0
46358.png,erate,1
46509.png,"removes polish with chemiGgalsy

 

dy lose his shit",1
46507.png,No text found.,1
46310.png,No text found.,1
46538.png,No text found.,1
46380.png,"Sa To) ENN at

 

seem LC
site chicks away""

ms -Sashagrey",1
46537.png,"OE RITE
libby, ool

> \

elt

 

oo
| Paial CU
ms-13, rapists,

ae UI) (aS es
CNBC H",1
46387.png,"eT EG

AA
BY F wy
H y
= al
'

alli saying isi you got hit
TESLA TTR",1
46520.png,No text found.,1
46318.png,"whenyoudon thavejto see

a

 

ORC DD CUNT",1
46580.png,"TAMOUATITUTE TCU ade es LOC
a i vm

   

a kaa ~
eG rite rn ca
tlie talkinarestauranekitehewtelore",1
46578.png,"Its a beautiful day

wm

 

i think iiskinimy meds
and stifshitup a bit",0
46582.png,"—— fam tortured

———

VRE CTC CT CTC CTT

“ae

a

a",1
46302.png,No text found.,1
46352.png,"SSN ts
= hatetrump",1
46527.png,"one does notsimply

   

Scroll past adult fiumor memes",1
46295.png,tra tans{oner,1
46357.png,No text found.,1
46503.png,ohametseannte iin,1
46293.png,"aT Foatl to gh tO. GVEA, << —",1
46528.png,"ioe Danny
AO al

+ 3

WORST CHRE + , r
UL Le",1
46510.png,"ee EU
Sun een",0
46529.png,"aM cI

i
- 4a

   
   
   

TESORO ARTE EY
gee P",1
46850.png,No text found.,1
46857.png,"when a) eT

 

 

| (
ina moaceal tee etn
olromptits Really ism",1
46831.png,"the one Diag of sit
thatiust wont Posh!

i)",0
46870.png,No text found.,1
46735.png,No text found.,1
46783.png,"ae : a.
just plain old mince",1
46815.png,No text found.,1
46837.png,"a MUU O Le
it
MW s ua pia HURST ie

' pel its OUT TS el
TUTTE vote",1
46817.png,Stands at the doorway,0
46827.png,"“
“
4

“those that attack one muslim,
PALES RS",1
46813.png,Mien NON cate IyIpiecmade Goat,1
46823.png,No text found.,1
46732.png,"itch icanstisial

   

fisimuisonvoupureatis tis",1
46810.png,"“great at making martinis

“hi

 

N

PCT UT UCL CURE TULLE LLC

a)",0
46753.png,"TIN ON ee eG Mera ETRE POCO Sel
ae a SN < wey
a ”d : ~

   

on often i* Le
a ee",1
46793.png,No text found.,1
46807.png,ACOojamerican,0
46785.png,No text found.,1
46715.png,No text found.,1
46721.png,When you have shit for brains,1
46739.png,it's just texting,1
46701.png,No text found.,1
46790.png,"TEN) eek. DENIC NIM OT.
Tem roots

ee

(ea

~

syndrome chicken... fucked ham",1
46829.png,"SUE TEES eIea
MUR OAS",1
46720.png,"MMiNGN OY OOriiriehnd]) sams, “whlock your
Dhonenimecihtoseesomethings

\

iustlooktanhererazyhecauser dont
eveniienmywitelfojtiat",1
46830.png,"wecan be greatirients

ZG
ZG",1
46712.png,"CTR CEL §

iy

7

SUS a Ce",1
46852.png,"VOUSAVIVOLTe tire
arAacrdt Ey",1
46812.png,No text found.,1
46853.png,«Shepton tiie Dune Tipster,1
46710.png,"CONTRO TNE Te TTT

   

alivelin SEE ess TU AAOO2",1
46792.png,No text found.,1
46730.png,No text found.,1
46832.png,No text found.,1
46920.png,"5 ag me YA
LAP A
Sie
we wantshariajlawy)
- wy Vink a WS",1
46971.png,No text found.,1
47029.png,"=
Cs)
cS
=
2
(92)
=

 

Wome)",1
46921.png,"y TOO Ts on the tiie to lookat ener tite

 

VOUTECuIdhavereasiylostatnty nountls tsi
7",1
47095.png,nto nazi see,1
46980.png,"erersyallfarsit0 Olers...

the Gariic festival,

GlMasoa }
dayton \

 

 

eer MN el rl CaN Ce",1
47031.png,"DGS? US WODAD

EB)

Eg
CET ra ni 1",1
47056.png,No text found.,1
46895.png,EONIISINIG|MOMENTS,0
46978.png,No text found.,1
47053.png,No text found.,1
46902.png,"TENG

 

yA 5
are like mana potions in real life",0
46970.png,"pr

2",0
46953.png,nruee) femensteat,1
47015.png,"complains. about islamaphobia

- -",1
46907.png,No text found.,1
47051.png,No text found.,1
46928.png,No text found.,1
46925.png,when you find out Uta tl OUT i role/of chewhacca,1
46983.png,"t
___ when your.listiwashenisgnroKen

 

waliarttolgenaliewrone",1
46872.png,No text found.,1
46938.png,"MinaD yore Don alLoned

  

loan ce

toe at nonk
hon you're Santa",1
46973.png,"Oral vou bei

   

its about to get a cH",1
47096.png,i said glass of juice not gas the jews. I,0
47098.png,"CRUEL ER EL Sc CLA UC

ae oe",1
46952.png,"Whatyou americans — .««*
gunato when they",1
47016.png,"FEST Car!

a.
pe
ra

er et",1
46910.png,No text found.,1
47032.png,TUE NTC,1
46918.png,"| pe eta tf

   
  

we “<2 ia. , \
~muslimin congress
\ ma Pen security!",1
47012.png,from pe yO Dehar,0
47180.png,"a
rh

BUTE UN CRS aa",1
47183.png,"kyr the a.

LW ne new le",0
47136.png,Mone Money ihonent,1
47259.png,"perks of being my friend?

5 a
youjllbejthe normalione",1
47308.png,No text found.,1
47286.png,"TO USWA UL

 
 

CASE Le a)

hyone who stillpractices this

 

\ ail
form of execution is sick",1
47208.png,"TaD tenting
DiTindany",1
47215.png,"Savenielenuinonmentnitis
LAL LED",1
47326.png,"a aft countries
ee",1
47350.png,"SPU aU aes

i

s

UOTE Umer CCU",1
47239.png,CAA cr CURT A CLOSURE,1
47192.png,"CET Teas

 

TTL CU TCH",1
47320.png,No text found.,1
47189.png,No text found.,1
47203.png,"milk giving an inspirational speech

a

en 1) > we
ee 4, —",0
47128.png,"hahaha good one
“

7

a \

let's throw a jew in
UCU ACMA eal",0
47263.png,No text found.,1
47103.png,No text found.,1
47125.png,WHE NG HOW UT,1
47196.png,"musslamicidemoctrat,
eel ua oo:

 

ea
to give them a ren 1) th Petrie

share to say
Pee",1
47358.png,leinamese) Deon Hehe,1
47162.png,"What do these two have incommon?

they both’are good at sucking

 

they both come with a bag",0
47205.png,"a oe

aa ne hate flow
CUT TT",1
47251.png,No text found.,1
47209.png,"AMeopletaiteytheyiputthe divider
inbetweenjyourgroceriesY 4

,",1
47250.png,"the School shootings

 

Mare) CN
TD MCS AMEN",1
47159.png,"oP
‘

and lost his dick",1
47290.png,No text found.,1
47289.png,Msi woman,1
47123.png,"ar ¥
7
/
ef
If e
o ATI
FY [

am

sle",1
47265.png,No text found.,1
47309.png,"z

= = x
| \n thank
Wo eu ETL i",1
47601.png,tlie di ie hetween moderate,1
47528.png,IO) Ohi cartiicate,1
47618.png,Dot towmin,1
47385.png,"yall got any rita aytem HELGE SS eck)

. a “A",1
47591.png,you see this pig? it's called muhammad,1
47569.png,No text found.,1
47561.png,"Skipped the last step on the
CLAS 3

| ia

  

lie jump wings",1
47369.png,No text found.,1
47596.png,"Horki comment akmy in action
againstindia",1
47592.png,"att iistory in oi RL

BUTT ATCA LC EI! (U1 Ue",1
47386.png,"muslims in 200i

   

muslims in congress 2019
P 1 ) ,
> y ss ce 7

 

}

Sa ee
N homeland security!
s s",1
47531.png,No text found.,1
47605.png,"TSO Dathiote, I iiss rad, witt.and hina,",1
47518.png,"eiNsaniiteD

 

a sate 1 VERY ISN foun",1
47516.png,"a dictator. emphasis on the dic’
¥",1
47598.png,CRM ATAU LCN,1
47581.png,No text found.,1
47615.png,No text found.,1
47510.png,No text found.,1
47521.png,No text found.,1
47359.png,No text found.,1
47589.png,No text found.,1
47609.png,"willie our inent|ias) tt yp

 

 

NOE USCC CURL tt",1
47612.png,No text found.,1
47368.png,"ti eu

ns

TUT ATTA tee",1
47506.png,"AST Cees

  
     
 

gata",1
47390.png,"TO Maan

Nutherghantiolsyareiuekin",0
47582.png,"| ater Ar WALI In the Watts

  

 

Oe
WiTalve danish (=",1
47529.png,"ta the MOG

PUT TUTE Lar eSU UCg
dishwasher are still on rinse",1
47608.png,"A

{

Indes ire Mts",1
47530.png,r o¢e tuts ne TH} rts nee i.,1
47391.png,No text found.,1
47532.png,PUTA a UG RC,1
47825.png,NOU? DUG fs GUIs as lel,1
47819.png,"CUREMITATUDESTCN SCENIC
ETE NI",1
47859.png,No text found.,1
47826.png,No text found.,1
47960.png,"WNenMOU forgentnat Nt
ciel ie",1
47950.png,No text found.,1
47829.png,No text found.,1
47809.png,"LLNS CUD
WOT CSET UT ie et ee",1
47692.png,"Lodavieelstikevalkindattay
y or a

‘a

   

ya
Net",1
47856.png,"a
ee bomhgotes",1
47896.png,Tom Heir.,0
47926.png,"the greatest gift of life is friendship

 

enue Na
and havewremovedit in rt",0
47903.png,"Mosinee

  

Wearing fl
for foe Saal",1
47693.png,"when your dad passes the family
‘school shooting gun rs OM TT)",1
47680.png,"Spiders araliixe lit
notall oftheqeng dangerous)",1
47801.png,"OTL TTA ETT

 

ANS ps tow gar ot",1
47620.png,No text found.,1
47836.png,No text found.,1
47628.png,"EA PHS TOMESUGR IE

a",1
47629.png,"“soni understand shyquisit
a hig hootyhut shelkee|
oul he RS LP

inc",1
47905.png,"vesiiimitrying to.tlivide\the Country)
imidividing the illegals
es A co al ;

\

Ry i

ih RUTTER Fc Sa",1
47913.png,"LUPUS Ae ACETAL

3
)

TIT COA OTN ET EA

   

  

”
rT MMH a em ee",1
47901.png,No text found.,1
47863.png,"seile is alo

newon if

erat ith a 8 ae Short",1
47830.png,No text found.,1
47918.png,No text found.,1
47625.png,"CULE OU OLKe WOES
imhiscontioms",1
47862.png,"Hontdonn its , Mot
respect!",0
47865.png,"APTOS
~< ~

eae!

»  ukesucks ‘a",1
47698.png,when you get a compliment out ofthe blue,0
47831.png,"ve is that wonderful smell?
TPS TA Lice mt

 

i} ‘aialid",0
47931.png,No text found.,1
47938.png,"ERCP

 

MRO CR TSC Sa",1
47920.png,Men Somebody Shootin Mp the schoo,1
48123.png,"the only cure

      

nm
i pe
a

FE

ae",1
48120.png,"re
=)
=
—
(2)
-O)
=
SS
oo)
=
—

 

eto
@ Voie
Vo eS

=
— [tt Vag
-"") ge

_— J Pa
ee =F o
Cima ( Cos

RT at

i
)
4
i",1
47985.png,CASON a a Ua,1
48162.png,is someone using,1
48062.png,No text found.,1
48091.png,"=
=
=
I
we)",1
48039.png,"nellojeveryone, this is m

  
  

TY

andwelcometo jackass: umbra edition!",1
48106.png,No text found.,1
48079.png,No text found.,1
48132.png,"black friday deal buy one get onejireeiioaster

  

oe _ |
F: -
SS . i ~\ Z
ey ene We | J
a Ys ‘ b\ ,
’ nt
' ;",1
48103.png,you OTTO a,0
48012.png,"WHEN VOUT EMOMGINtrOdUEetONS ON the;
firstdavloiclassandlvounteacher
IAes NOU Say 8 th Houtvoursell

 

 

 

 

an arm likeva Gerote AC A
cock like a burmese python and
a Of'a fuckin scientist.",1
48096.png,using |vouRirainsionannalceiling,1
47982.png,No text found.,1
48175.png,"CERISE SUL TAINO MTN Oo 2D

 
 
   

yesithisis a Meee reu,22-18-19",1
48213.png,se fs notthe imei,1
48205.png,"enn

LAU",0
48153.png,No text found.,1
48069.png,"how dare people make fun

 

OoUnNeaceiulreligion",1
48192.png,No text found.,1
48203.png,"Gey
cua el 7",0
48196.png,"MEET
EDR CDT ite

cm
a

rt

zi",0
48051.png,"| TI

 
 

hin please!
eT aCe

CETUS nen

ET RO

PEL em CICA LL Cetsiest ost",1
48052.png,No text found.,1
48031.png,"MVITONY Meters

 

SIS Meee

uS",1
48173.png,"Melare pigs

 

some en Toude
7 a _",1
48015.png,"(here is
tits iow implant

 

actvaily mastunt",1
48021.png,No text found.,1
48125.png,leave stevie alone,1
47981.png,iiate show its coli),1
48170.png,"TDS I
pusi it

 

 

iy
bein iy ack",1
48136.png,at thesis Strincluly,0
48059.png,"Pee Ta
co Mt ah)",1
48307.png,"TO stoned

   

eyes giveinothingfaway",1
48315.png,"ere I a relationship,",0
48306.png,No text found.,1
48263.png,"pearl ETT (0

  

STAHL OT i",1
48309.png,"CUM

oI

    

9

home ofthe 3 biggest assholes",1
48236.png,"that Dloou yu HOTELL

Sah a>

 

a4 Ll
i)

}

KPT",1
48391.png,"INKEtendtolihePeonlelevenvtlay

 

 

why we he,allow inucito (DN aT",1
48257.png,"ean
meet restr ig ri evenless",1
48279.png,"ee MRED
S I~ ;
ee

  
  

must have cost an Peel ‘aileg}",1
48396.png,DEEN ECU,1
48310.png,"ea My OL8

Y rey re ;",1
48356.png,No text found.,1
48271.png,"= ine.anuithehoysratter caalliig
sce ape im Alani ies

, »
= ep a pS eh

rae",1
48361.png,No text found.,1
48326.png,"|

inmamaries!",0
48269.png,"oe, iste
; aiiiiiiniininiincs
i ey y ;",1
48276.png,"hi

aster chef with high rating",0
48507.png,No text found.,1
48316.png,No text found.,1
48291.png,u Pe | ae,1
48270.png,No text found.,1
48376.png,No text found.,1
48379.png,"there's somuchicrap inthi
x fz Rit

 

cal Pod

UTR ETL ES Ch ‘CHM OT eT Tie avaccine",1
48260.png,"nate) Tg) OS

me

a /",1
48320.png,"es Delghihors see

Shey",0
48250.png,yay Ni Ouchy,1
48235.png,No text found.,1
48370.png,th ota >»,1
48357.png,No text found.,1
48317.png,"dressed for smmiays est

AZ",1
48216.png,"sell ETNA NATTY ZAL

more officers please",0
48296.png,No text found.,1
48520.png,"yr) ey Re
TSS CSCC",1
48635.png,"Phe lookiyoulgive when the\nunitesin thes.
ee WWI

      

luingjshess

relantediantthats
hennormaltace",1
48710.png,No text found.,1
48735.png,WHeD VOUr Rarents askmiy,1
48703.png,"STEER ete ve LON Ot eo

Cll.

oe l
i

CTE RE) ada lh",1
48623.png,"OI LT
showeratter three periods",1
48715.png,No text found.,1
48725.png,No text found.,1
48630.png,"A 14
got some muhammedfor you
oO

par)",1
48739.png,No text found.,1
48523.png,No text found.,1
48670.png,"look at this santwich
maker club

a

 

UC RS
on clearance",1
48539.png,"{he a mm et me rea SHEISMONGS
fl (or WAS

 

apollog",1
48625.png,"al)
Dp ~ a ys *
PTT aca ea",1
48570.png,No text found.,1
48516.png,FAL Me ease,0
48731.png,No text found.,1
48706.png,"WOUTVOUIE NGI)

 

DUS Hyon were ask",1
48512.png,"ir

ir AA 2
oh Bee",1
48705.png,rR on,1
48567.png,No text found.,1
48605.png,"shouldiwettellithnem >)
oR

orjust letthemigure
itoutionthemselves?",1
48673.png,"A ]
forthe suffering in gaza does not make
PUM ee a

PES ee sca

       
 

  

terrorists! if you

don't seesthat,..
1

you stupid!",1
48579.png,"ts) ee
Ti",1
48573.png,(ORNL aU,1
48679.png,"- suffer fromthat disorder
Wwhereiisneakithetruth and

 

ps ta) es",1
48652.png,No text found.,1
48617.png,"7

that magic of makeup is isons",0
48513.png,No text found.,1
48651.png,"OPT THL CES (3 | a

|

 

{3 =a My lena
yourmgovernimentasineontrol",1
48697.png,"1uSiNot a hijah

= y bi Dy
Val a

its aldiaper for people with
shit for brains",1
48517.png,how awomianitells society,0
48639.png,No text found.,1
48612.png,No text found.,1
49021.png,"hesaldihewasralbike k

_ DT aL i) Pure uploma
; (GaD-e 0H) Stay Meta t LO &)",1
49023.png,‘africanamerican leaders organizing tell,0
48971.png,thatjustwon'tflush!,1
48760.png,No text found.,1
48926.png,NENT eee:,1
49032.png,Po,1
48916.png,"well, i guess we'll.

just head home now",0
48976.png,nei ay aT,0
48790.png,"Thisitakes Memunkelsent!
£ M \ :
, UN

a

PLU COMO eet OM",1
48762.png,"ad

LTT ee

(=)

 

Hoth got Dum",1
49017.png,"TPT @ (IL yout RRs

a",1
48756.png,"4 UC Cred, Coens

G",1
49028.png,"ULE ECU
my gitlfriends g-spot

turns outit Tom
her sistenthe wholeitime",1
48932.png,"nihen she IhesScivonr memes ina

we)",1
48925.png,No text found.,1
48970.png,"ae i rN 9
~“she-ain'ton the pill",1
48921.png,IS}this}the Supreme|leadenofisis:,1
48920.png,"hellomy (gbtq+ friends
e/ ad

ae
:

esciiie mons
freeshotsioneveryonel® =",1
48917.png,NHC DECOVEMEGLCOM,1
48751.png,No text found.,1
48927.png,Ta MOLE OLOOLE NEO Ly,1
48956.png,"VAL

TRIBECA esr

S$ FILM
EST|VAL

 

FEST|VALIO OAs he isa iii!

TR
F
FEST

   

BECA’
LM
VAL.

competing in a female

TRIBECA Bari
IORTS FILM
FEST| VAL

Sport

FEST]VAL

SPOR

TR
F
FEST

BEC
LM
VAL.",1
48905.png,No text found.,1
48792.png,"leaving a trail of death PTH 4 a UH

|
fi",1
49061.png,"talks about.goord| morals

   
     

ierton

,

Lee 0
| Fs
IN Ne Ss

¥",1
49063.png,Winnie inn sibe [hig,1
49038.png,"BCS aL Ce
pa Ni

Fn

RUT",1
48923.png,"YS

   

when aiienGcalsealizeyisi
JASwimimnsenoolss",1
48936.png,"i Ay Poenny
Migyy)

EECA LeU
making hillary clintonthe =
newly elected senator",1
48930.png,No text found.,1
49120.png,OR east,0
49157.png,~~  S@NU MINI. MENISCI,1
49105.png,WENOUtSITeE}tOtay),1
49208.png,No text found.,1
49271.png,"Paty te maa TEMA hoe (4 in

I

 

   

Phe oy

PMT ESTRUS ET ORY ATTY a",1
49215.png,"ORCL

ne -)

UC Ce TR Cle ft:",1
49260.png,"its the goat humper

 

a edi
looks like a bunch of pigs!
just walked over your grave",1
49270.png,"RoSievontlonnell|iathto)lie)
FeMOveTinomhenhometotay!

4

tojmakelgoot mp ier eet)

 
 

leavetheusit donald trump became president",1
49106.png,"; Isto cag UBER NIE iii
‘| St UES TANT ra set 2

 

as",1
49178.png,No text found.,1
49075.png,"NOU Cant tn tironnia -
CAD Crome)",1
49152.png,"| gu ees DUEL aN) l {0 it he a?

  
 

ay Sa
PTT meatal e?

ra
ae Seu
ae BS",1
49126.png,No text found.,1
49278.png,"lazvidaynothingitolsteal
ae Oe ee Pais",1
49280.png,No text found.,1
49168.png,Hiwartuntlimomant|datiare ona,1
49201.png,No text found.,1
49170.png,MOM SthiSihorsesmellsiun,1
49176.png,"TOT Ca TS
USOT TTD OT TET

  
  

at hest, you're j

El
dangerous psychopath Gna leash",1
49136.png,OVC TT Te CTD,1
49153.png,No text found.,1
49185.png,"eT TUTE

=

1A se

 

fon your pussygets hard",1
49156.png,No text found.,1
49213.png,"AUT
aaa (cl CC Ee",1
49150.png,No text found.,1
49076.png,No text found.,1
49083.png,"ORM He (LEU UU
~§oat MY pene

 
 

GN
AY a UN NY

ty ose Fd
Pes geek Ran",1
49067.png,DEE MTT,1
49165.png,"whenleachlettents

 

é aMentallliSonien",1
49173.png,"WOMeN|Fecievelsunnont

4
si",1
49087.png,"tomorrow willbe
anotherheautiiulday

 

UR LURES Cet",1
49128.png,No text found.,1
49267.png,No text found.,1
49613.png,"He es WETS AVE

reo",1
49615.png,"=
S
ES
S
Ct
—)
sa
=
S)
=
=)

 

money for them

UCLA",1
49658.png,"TIFST OFM PISO Kanyelwest

os f
at b ze yoy",1
49285.png,"Q9 7

io) W108

=
Nae PIN rernieliress TH as

EY STEP a
USE ea",1
49327.png,"eS rd
VEN UU

  

Wf",1
49536.png,No text found.,1
49316.png,"A, AL es:

x!

ee eee AACA (H
x. ay ~ oe i as
ae ae ‘
=i ; 7 —
bY
a
i 7
4 }
a Bel
rememberhindus wa

Pome (att
i",1
49652.png,"as Ohackto Re
Pena 4
Somalia ap 7 . g :
th a\

+

amelnissarinkingin",1
49621.png,"Wwe, moana come hack",1
49583.png,TELE MET TT aL,0
49328.png,"gy ~
i) sftoutd have washed
Huis motherfucker hefore coming here",1
49618.png,"COMCO! Wy

welll was Como tosan that REV
VOUIUSTDTEW VOUT Chances)

=?
Sel

iit then i Ceo that's
a OTS CTE Cs",1
49387.png,No text found.,1
49680.png,No text found.,1
49607.png,TS Pci TS,1
49581.png,"you can he rN
G3

f
MA

gender youlwant",1
49360.png,UUM TOS Cela Core U1,1
49372.png,PUM rer mM Ce,1
49682.png,MUS men thinking about jannah,1
49670.png,"covers his wife from head to toes
eet EL | resatanic

&

OETA SRST
promised him?2 virgins to fck with",1
49671.png,No text found.,1
49673.png,UT ET aS er ANT,1
49650.png,No text found.,1
49531.png,"itheiculturejoi/silencetallows)
TIKI an

»

ol

sy

nner
j focommnray",1
49608.png,No text found.,1
49601.png,"LTA Tig pet eats
food from anotherguys hand",1
49527.png,rie ce Se,1
49635.png,"Str sn ti

|",1
49385.png,"iSISHOT tie mitltle*castunereramenica bs hefc anil

TISTIRESae LO isisiieligen",1
49351.png,"MUA aera
PLL",1
49630.png,"e J 4 _ ston §
Sera haveleggsand milk inside i",1
49675.png,No text found.,1
49685.png,No text found.,1
50129.png,"i oe
partial if |",1
49861.png,"Se

¥

   

stop being atr
jed a racist",1
49863.png,"calling pin

 

iy racism",1
49870.png,"a

ShaveSrantisizes",1
50124.png,"ithink i've gota gas leak,
TT cae
3 Te cari

 

e",1
49867.png,"Ou ueW Ena Dreakss

Thc att

 
      

ny iis manening
Mele atuniviwiies",1
50126.png,"im jared,
and fuck,tyrone

his kidssiootiong style",1
49856.png,"ETE ST

: am,

— |

 

§ a
—"",
oa

we
PUM UES
aT to rei
|",1
87436.png,PL LoL was) Ws,1
87523.png,No text found.,1
87430.png,LUTON Tee CELLU COU a eo,1
87530.png,"hey kids
for a\good timectiial ’

Se
me |

Ee :
Penn wT y",0
87513.png,No text found.,1
87453.png,"when NUTTER CO eS
LN UTAH TL and the Oa Dap SUT Cra SC crying

a
es",1
87526.png,No text found.,1
87519.png,"“never forget -you saide
— , j
bel",0
87520.png,"AVESIWe feeb

STH TTI Inay ay the Tr",1
87521.png,"mle SOMEONE ne Sy

 

STATE Led",1
87461.png,ford owners be like..,0
87504.png,"=
—}
i)
=
cs
=)
Bo
o—
S
Ss
C5
=
=
GE)
—
Zp

| Ap
Est
yy NY,

oS

WN

g",1
87510.png,siiilar to sharks,0
87451.png,"""= Jailows

SETA

SCOTT

Te

    
 

“america cis “down she goes”

“these people are sick

WTO a UC CS
01.

   

Poms Gm Fw is HY! Des FW A
She never thought she would lose. until she ditl",1
87501.png,No text found.,1
87924.png,yotls chosen terrorists,1
89025.png,"IS}MANGUYUEKING A goat:

   

OMe ere",1
87925.png,"(eal cite lol Migs 67 camaro

   

vou RE",1
89034.png,"ranswomranyelling)
aie ahomt the
© Tea a",1
87693.png,"pil 5

 

Tih mths

=>",1
89061.png,"MOOT
cra

    

""
I'm happienthan you",0
89042.png,No text found.,1
87913.png,"RHIGD VOU MAN to citer islam

_",1
87934.png,"OMEN thins
Liter Cogstifa ie ceuuits

“olla sy ‘eh:

    

 

Srna PIAL",1
87645.png,CCRT,1
89056.png,igh TAnieselireNAD,1
87695.png,CankihuMmonisii Keni,1
89063.png,"VOUOVSIEVEKY an DOO
« wf Ps
es (Pm ob a",1
89035.png,"Me TUE Ae

N
‘ (
was WX",1
87936.png,"Samdiich ame

(SF

nosa sc — comm",1
89026.png,"AaneMAaceranelet tals rece ellore and witte

a",1
87649.png,No text found.,1
87639.png,No text found.,1
87956.png,"UAT

 

itt naik",1
87953.png,No text found.,1
