image_name,extracted_text,label
46137.png,"UT RUT CCD Tee eT
BUSES CLOSURE LUC ce",
46183.png,No text found.,
46172.png,No text found.,
46218.png,"ONCOL seh
~~: a um gravelsite
SPS

   
 

MSTA GHIA:
really friends",
46178.png,Wwihitechiliren,
46173.png,No text found.,
46215.png,"STURT RLY at Le ‘
TEA a le .",
46127.png,No text found.,
46138.png,No text found.,
46179.png,"fenihists ae Dotanom,

tomboy] Hy i (os if Ans!",
46198.png,edhe trash,
46501.png,No text found.,
46518.png,"its the goat humper,",
46375.png,"im 3 TSC g

rn

CU es TC
NRTA",
46359.png,"“Then someting aman sated i inmpent

    

lastyear We gota newyons

Started|huilding his credit
and spending more time withthis Kits;",
46312.png,No text found.,
46301.png,"if black people aren'tilazy

 

OT Nit
TRL Hee ee",
46315.png,"wee

\3 CoN

Mona to

to stop wiping theirasses?",
46283.png,"UT OE ve i
PS
a

OTA Le",
46532.png,"i
=I
let's shake hands anthforget
about that colonialism stuff",
46358.png,erate,
46509.png,"removes polish with chemiGgalsy

 

dy lose his shit",
46507.png,No text found.,
46310.png,No text found.,
46538.png,No text found.,
46380.png,"Sa To) ENN at

 

seem LC
site chicks away""

ms -Sashagrey",
46537.png,"OE RITE
libby, ool

> \

elt

 

oo
| Paial CU
ms-13, rapists,

ae UI) (aS es
CNBC H",
46387.png,"eT EG

AA
BY F wy
H y
= al
'

alli saying isi you got hit
TESLA TTR",
46520.png,No text found.,
46318.png,"whenyoudon thavejto see

a

 

ORC DD CUNT",
46580.png,"TAMOUATITUTE TCU ade es LOC
a i vm

   

a kaa ~
eG rite rn ca
tlie talkinarestauranekitehewtelore",
46578.png,"Its a beautiful day

wm

 

i think iiskinimy meds
and stifshitup a bit",
46582.png,"—— fam tortured

———

VRE CTC CT CTC CTT

“ae

a

a",
46302.png,No text found.,
46352.png,"SSN ts
= hatetrump",
46527.png,"one does notsimply

   

Scroll past adult fiumor memes",
46295.png,tra tans{oner,
46357.png,No text found.,
46503.png,ohametseannte iin,
46293.png,"aT Foatl to gh tO. GVEA, << —",
46528.png,"ioe Danny
AO al

+ 3

WORST CHRE + , r
UL Le",
46510.png,"ee EU
Sun een",
46529.png,"aM cI

i
- 4a

   
   
   

TESORO ARTE EY
gee P",
46850.png,No text found.,
46857.png,"when a) eT

 

 

| (
ina moaceal tee etn
olromptits Really ism",
46831.png,"the one Diag of sit
thatiust wont Posh!

i)",
46870.png,No text found.,
46735.png,No text found.,
46783.png,"ae : a.
just plain old mince",
46815.png,No text found.,
46837.png,"a MUU O Le
it
MW s ua pia HURST ie

' pel its OUT TS el
TUTTE vote",
46817.png,Stands at the doorway,
46827.png,"“
“
4

“those that attack one muslim,
PALES RS",
46813.png,Mien NON cate IyIpiecmade Goat,
46823.png,No text found.,
46732.png,"itch icanstisial

   

fisimuisonvoupureatis tis",
46810.png,"“great at making martinis

“hi

 

N

PCT UT UCL CURE TULLE LLC

a)",
46753.png,"TIN ON ee eG Mera ETRE POCO Sel
ae a SN < wey
a ”d : ~

   

on often i* Le
a ee",
46793.png,No text found.,
46807.png,ACOojamerican,
46785.png,No text found.,
46715.png,No text found.,
46721.png,When you have shit for brains,
46739.png,it's just texting,
46701.png,No text found.,
46790.png,"TEN) eek. DENIC NIM OT.
Tem roots

ee

(ea

~

syndrome chicken... fucked ham",
46829.png,"SUE TEES eIea
MUR OAS",
46720.png,"MMiNGN OY OOriiriehnd]) sams, “whlock your
Dhonenimecihtoseesomethings

\

iustlooktanhererazyhecauser dont
eveniienmywitelfojtiat",
46830.png,"wecan be greatirients

ZG
ZG",
46712.png,"CTR CEL §

iy

7

SUS a Ce",
46852.png,"VOUSAVIVOLTe tire
arAacrdt Ey",
46812.png,No text found.,
46853.png,«Shepton tiie Dune Tipster,
46710.png,"CONTRO TNE Te TTT

   

alivelin SEE ess TU AAOO2",
46792.png,No text found.,
46730.png,No text found.,
46832.png,No text found.,
46920.png,"5 ag me YA
LAP A
Sie
we wantshariajlawy)
- wy Vink a WS",
46971.png,No text found.,
47029.png,"=
Cs)
cS
=
2
(92)
=

 

Wome)",
46921.png,"y TOO Ts on the tiie to lookat ener tite

 

VOUTECuIdhavereasiylostatnty nountls tsi
7",
47095.png,nto nazi see,
46980.png,"erersyallfarsit0 Olers...

the Gariic festival,

GlMasoa }
dayton \

 

 

eer MN el rl CaN Ce",
47031.png,"DGS? US WODAD

EB)

Eg
CET ra ni 1",
47056.png,No text found.,
46895.png,EONIISINIG|MOMENTS,
46978.png,No text found.,
47053.png,No text found.,
46902.png,"TENG

 

yA 5
are like mana potions in real life",
46970.png,"pr

2",
46953.png,nruee) femensteat,
47015.png,"complains. about islamaphobia

- -",
46907.png,No text found.,
47051.png,No text found.,
46928.png,No text found.,
46925.png,when you find out Uta tl OUT i role/of chewhacca,
46983.png,"t
___ when your.listiwashenisgnroKen

 

waliarttolgenaliewrone",
46872.png,No text found.,
46938.png,"MinaD yore Don alLoned

  

loan ce

toe at nonk
hon you're Santa",
46973.png,"Oral vou bei

   

its about to get a cH",
47096.png,i said glass of juice not gas the jews. I,
47098.png,"CRUEL ER EL Sc CLA UC

ae oe",
46952.png,"Whatyou americans — .««*
gunato when they",
47016.png,"FEST Car!

a.
pe
ra

er et",
46910.png,No text found.,
47032.png,TUE NTC,
46918.png,"| pe eta tf

   
  

we “<2 ia. , \
~muslimin congress
\ ma Pen security!",
47012.png,from pe yO Dehar,
47180.png,"a
rh

BUTE UN CRS aa",
47183.png,"kyr the a.

LW ne new le",
47136.png,Mone Money ihonent,
47259.png,"perks of being my friend?

5 a
youjllbejthe normalione",
47308.png,No text found.,
47286.png,"TO USWA UL

 
 

CASE Le a)

hyone who stillpractices this

 

\ ail
form of execution is sick",
47208.png,"TaD tenting
DiTindany",
47215.png,"Savenielenuinonmentnitis
LAL LED",
47326.png,"a aft countries
ee",
47350.png,"SPU aU aes

i

s

UOTE Umer CCU",
47239.png,CAA cr CURT A CLOSURE,
47192.png,"CET Teas

 

TTL CU TCH",
47320.png,No text found.,
47189.png,No text found.,
47203.png,"milk giving an inspirational speech

a

en 1) > we
ee 4, —",
47128.png,"hahaha good one
“

7

a \

let's throw a jew in
UCU ACMA eal",
47263.png,No text found.,
47103.png,No text found.,
47125.png,WHE NG HOW UT,
47196.png,"musslamicidemoctrat,
eel ua oo:

 

ea
to give them a ren 1) th Petrie

share to say
Pee",
47358.png,leinamese) Deon Hehe,
47162.png,"What do these two have incommon?

they both’are good at sucking

 

they both come with a bag",
47205.png,"a oe

aa ne hate flow
CUT TT",
47251.png,No text found.,
47209.png,"AMeopletaiteytheyiputthe divider
inbetweenjyourgroceriesY 4

,",
47250.png,"the School shootings

 

Mare) CN
TD MCS AMEN",
47159.png,"oP
‘

and lost his dick",
47290.png,No text found.,
47289.png,Msi woman,
47123.png,"ar ¥
7
/
ef
If e
o ATI
FY [

am

sle",
47265.png,No text found.,
47309.png,"z

= = x
| \n thank
Wo eu ETL i",
47601.png,tlie di ie hetween moderate,
47528.png,IO) Ohi cartiicate,
47618.png,Dot towmin,
47385.png,"yall got any rita aytem HELGE SS eck)

. a “A",
47591.png,you see this pig? it's called muhammad,
47569.png,No text found.,
47561.png,"Skipped the last step on the
CLAS 3

| ia

  

lie jump wings",
47369.png,No text found.,
47596.png,"Horki comment akmy in action
againstindia",
47592.png,"att iistory in oi RL

BUTT ATCA LC EI! (U1 Ue",
47386.png,"muslims in 200i

   

muslims in congress 2019
P 1 ) ,
> y ss ce 7

 

}

Sa ee
N homeland security!
s s",
47531.png,No text found.,
47605.png,"TSO Dathiote, I iiss rad, witt.and hina,",
47518.png,"eiNsaniiteD

 

a sate 1 VERY ISN foun",
47516.png,"a dictator. emphasis on the dic’
¥",
47598.png,CRM ATAU LCN,
47581.png,No text found.,
47615.png,No text found.,
47510.png,No text found.,
47521.png,No text found.,
47359.png,No text found.,
47589.png,No text found.,
47609.png,"willie our inent|ias) tt yp

 

 

NOE USCC CURL tt",
47612.png,No text found.,
47368.png,"ti eu

ns

TUT ATTA tee",
47506.png,"AST Cees

  
     
 

gata",
47390.png,"TO Maan

Nutherghantiolsyareiuekin",
47582.png,"| ater Ar WALI In the Watts

  

 

Oe
WiTalve danish (=",
47529.png,"ta the MOG

PUT TUTE Lar eSU UCg
dishwasher are still on rinse",
47608.png,"A

{

Indes ire Mts",
47530.png,r o¢e tuts ne TH} rts nee i.,
47391.png,No text found.,
47532.png,PUTA a UG RC,
47825.png,NOU? DUG fs GUIs as lel,
47819.png,"CUREMITATUDESTCN SCENIC
ETE NI",
47859.png,No text found.,
47826.png,No text found.,
47960.png,"WNenMOU forgentnat Nt
ciel ie",
47950.png,No text found.,
47829.png,No text found.,
47809.png,"LLNS CUD
WOT CSET UT ie et ee",
47692.png,"Lodavieelstikevalkindattay
y or a

‘a

   

ya
Net",
47856.png,"a
ee bomhgotes",
47896.png,Tom Heir.,
47926.png,"the greatest gift of life is friendship

 

enue Na
and havewremovedit in rt",
47903.png,"Mosinee

  

Wearing fl
for foe Saal",
47693.png,"when your dad passes the family
‘school shooting gun rs OM TT)",
47680.png,"Spiders araliixe lit
notall oftheqeng dangerous)",
47801.png,"OTL TTA ETT

 

ANS ps tow gar ot",
47620.png,No text found.,
47836.png,No text found.,
47628.png,"EA PHS TOMESUGR IE

a",
47629.png,"“soni understand shyquisit
a hig hootyhut shelkee|
oul he RS LP

inc",
47905.png,"vesiiimitrying to.tlivide\the Country)
imidividing the illegals
es A co al ;

\

Ry i

ih RUTTER Fc Sa",
47913.png,"LUPUS Ae ACETAL

3
)

TIT COA OTN ET EA

   

  

”
rT MMH a em ee",
47901.png,No text found.,
47863.png,"seile is alo

newon if

erat ith a 8 ae Short",
47830.png,No text found.,
47918.png,No text found.,
47625.png,"CULE OU OLKe WOES
imhiscontioms",
47862.png,"Hontdonn its , Mot
respect!",
47865.png,"APTOS
~< ~

eae!

»  ukesucks ‘a",
47698.png,when you get a compliment out ofthe blue,
47831.png,"ve is that wonderful smell?
TPS TA Lice mt

 

i} ‘aialid",
47931.png,No text found.,
47938.png,"ERCP

 

MRO CR TSC Sa",
47920.png,Men Somebody Shootin Mp the schoo,
48123.png,"the only cure

      

nm
i pe
a

FE

ae",
48120.png,"re
=)
=
—
(2)
-O)
=
SS
oo)
=
—

 

eto
@ Voie
Vo eS

=
— [tt Vag
-"") ge

_— J Pa
ee =F o
Cima ( Cos

RT at

i
)
4
i",
47985.png,CASON a a Ua,
48162.png,is someone using,
48062.png,No text found.,
48091.png,"=
=
=
I
we)",
48039.png,"nellojeveryone, this is m

  
  

TY

andwelcometo jackass: umbra edition!",
48106.png,No text found.,
48079.png,No text found.,
48132.png,"black friday deal buy one get onejireeiioaster

  

oe _ |
F: -
SS . i ~\ Z
ey ene We | J
a Ys ‘ b\ ,
’ nt
' ;",
48103.png,you OTTO a,
48012.png,"WHEN VOUT EMOMGINtrOdUEetONS ON the;
firstdavloiclassandlvounteacher
IAes NOU Say 8 th Houtvoursell

 

 

 

 

an arm likeva Gerote AC A
cock like a burmese python and
a Of'a fuckin scientist.",
48096.png,using |vouRirainsionannalceiling,
47982.png,No text found.,
48175.png,"CERISE SUL TAINO MTN Oo 2D

 
 
   

yesithisis a Meee reu,22-18-19",
48213.png,se fs notthe imei,
48205.png,"enn

LAU",
48153.png,No text found.,
48069.png,"how dare people make fun

 

OoUnNeaceiulreligion",
48192.png,No text found.,
48203.png,"Gey
cua el 7",
48196.png,"MEET
EDR CDT ite

cm
a

rt

zi",
48051.png,"| TI

 
 

hin please!
eT aCe

CETUS nen

ET RO

PEL em CICA LL Cetsiest ost",
48052.png,No text found.,
48031.png,"MVITONY Meters

 

SIS Meee

uS",
48173.png,"Melare pigs

 

some en Toude
7 a _",
48015.png,"(here is
tits iow implant

 

actvaily mastunt",
48021.png,No text found.,
48125.png,leave stevie alone,
47981.png,iiate show its coli),
48170.png,"TDS I
pusi it

 

 

iy
bein iy ack",
48136.png,at thesis Strincluly,
48059.png,"Pee Ta
co Mt ah)",
48307.png,"TO stoned

   

eyes giveinothingfaway",
48315.png,"ere I a relationship,",
48306.png,No text found.,
48263.png,"pearl ETT (0

  

STAHL OT i",
48309.png,"CUM

oI

    

9

home ofthe 3 biggest assholes",
48236.png,"that Dloou yu HOTELL

Sah a>

 

a4 Ll
i)

}

KPT",
48391.png,"INKEtendtolihePeonlelevenvtlay

 

 

why we he,allow inucito (DN aT",
48257.png,"ean
meet restr ig ri evenless",
48279.png,"ee MRED
S I~ ;
ee

  
  

must have cost an Peel ‘aileg}",
48396.png,DEEN ECU,
48310.png,"ea My OL8

Y rey re ;",
48356.png,No text found.,
48271.png,"= ine.anuithehoysratter caalliig
sce ape im Alani ies

, »
= ep a pS eh

rae",
48361.png,No text found.,
48326.png,"|

inmamaries!",
48269.png,"oe, iste
; aiiiiiiniininiincs
i ey y ;",
48276.png,"hi

aster chef with high rating",
48507.png,No text found.,
48316.png,No text found.,
48291.png,u Pe | ae,
48270.png,No text found.,
48376.png,No text found.,
48379.png,"there's somuchicrap inthi
x fz Rit

 

cal Pod

UTR ETL ES Ch ‘CHM OT eT Tie avaccine",
48260.png,"nate) Tg) OS

me

a /",
48320.png,"es Delghihors see

Shey",
48250.png,yay Ni Ouchy,
48235.png,No text found.,
48370.png,th ota >»,
48357.png,No text found.,
48317.png,"dressed for smmiays est

AZ",
48216.png,"sell ETNA NATTY ZAL

more officers please",
48296.png,No text found.,
48520.png,"yr) ey Re
TSS CSCC",
48635.png,"Phe lookiyoulgive when the\nunitesin thes.
ee WWI

      

luingjshess

relantediantthats
hennormaltace",
48710.png,No text found.,
48735.png,WHeD VOUr Rarents askmiy,
48703.png,"STEER ete ve LON Ot eo

Cll.

oe l
i

CTE RE) ada lh",
48623.png,"OI LT
showeratter three periods",
48715.png,No text found.,
48725.png,No text found.,
48630.png,"A 14
got some muhammedfor you
oO

par)",
48739.png,No text found.,
48523.png,No text found.,
48670.png,"look at this santwich
maker club

a

 

UC RS
on clearance",
48539.png,"{he a mm et me rea SHEISMONGS
fl (or WAS

 

apollog",
48625.png,"al)
Dp ~ a ys *
PTT aca ea",
48570.png,No text found.,
48516.png,FAL Me ease,
48731.png,No text found.,
48706.png,"WOUTVOUIE NGI)

 

DUS Hyon were ask",
48512.png,"ir

ir AA 2
oh Bee",
48705.png,rR on,
48567.png,No text found.,
48605.png,"shouldiwettellithnem >)
oR

orjust letthemigure
itoutionthemselves?",
48673.png,"A ]
forthe suffering in gaza does not make
PUM ee a

PES ee sca

       
 

  

terrorists! if you

don't seesthat,..
1

you stupid!",
48579.png,"ts) ee
Ti",
48573.png,(ORNL aU,
48679.png,"- suffer fromthat disorder
Wwhereiisneakithetruth and

 

ps ta) es",
48652.png,No text found.,
48617.png,"7

that magic of makeup is isons",
48513.png,No text found.,
48651.png,"OPT THL CES (3 | a

|

 

{3 =a My lena
yourmgovernimentasineontrol",
48697.png,"1uSiNot a hijah

= y bi Dy
Val a

its aldiaper for people with
shit for brains",
48517.png,how awomianitells society,
48639.png,No text found.,
48612.png,No text found.,
49021.png,"hesaldihewasralbike k

_ DT aL i) Pure uploma
; (GaD-e 0H) Stay Meta t LO &)",
49023.png,‘africanamerican leaders organizing tell,
48971.png,thatjustwon'tflush!,
48760.png,No text found.,
48926.png,NENT eee:,
49032.png,Po,
48916.png,"well, i guess we'll.

just head home now",
48976.png,nei ay aT,
48790.png,"Thisitakes Memunkelsent!
£ M \ :
, UN

a

PLU COMO eet OM",
48762.png,"ad

LTT ee

(=)

 

Hoth got Dum",
49017.png,"TPT @ (IL yout RRs

a",
48756.png,"4 UC Cred, Coens

G",
49028.png,"ULE ECU
my gitlfriends g-spot

turns outit Tom
her sistenthe wholeitime",
48932.png,"nihen she IhesScivonr memes ina

we)",
48925.png,No text found.,
48970.png,"ae i rN 9
~“she-ain'ton the pill",
48921.png,IS}this}the Supreme|leadenofisis:,
48920.png,"hellomy (gbtq+ friends
e/ ad

ae
:

esciiie mons
freeshotsioneveryonel® =",
48917.png,NHC DECOVEMEGLCOM,
48751.png,No text found.,
48927.png,Ta MOLE OLOOLE NEO Ly,
48956.png,"VAL

TRIBECA esr

S$ FILM
EST|VAL

 

FEST|VALIO OAs he isa iii!

TR
F
FEST

   

BECA’
LM
VAL.

competing in a female

TRIBECA Bari
IORTS FILM
FEST| VAL

Sport

FEST]VAL

SPOR

TR
F
FEST

BEC
LM
VAL.",
48905.png,No text found.,
48792.png,"leaving a trail of death PTH 4 a UH

|
fi",
49061.png,"talks about.goord| morals

   
     

ierton

,

Lee 0
| Fs
IN Ne Ss

¥",
49063.png,Winnie inn sibe [hig,
49038.png,"BCS aL Ce
pa Ni

Fn

RUT",
48923.png,"YS

   

when aiienGcalsealizeyisi
JASwimimnsenoolss",
48936.png,"i Ay Poenny
Migyy)

EECA LeU
making hillary clintonthe =
newly elected senator",
48930.png,No text found.,
49120.png,OR east,
49157.png,~~  S@NU MINI. MENISCI,
49105.png,WENOUtSITeE}tOtay),
49208.png,No text found.,
49271.png,"Paty te maa TEMA hoe (4 in

I

 

   

Phe oy

PMT ESTRUS ET ORY ATTY a",
49215.png,"ORCL

ne -)

UC Ce TR Cle ft:",
49260.png,"its the goat humper

 

a edi
looks like a bunch of pigs!
just walked over your grave",
49270.png,"RoSievontlonnell|iathto)lie)
FeMOveTinomhenhometotay!

4

tojmakelgoot mp ier eet)

 
 

leavetheusit donald trump became president",
49106.png,"; Isto cag UBER NIE iii
‘| St UES TANT ra set 2

 

as",
49178.png,No text found.,
49075.png,"NOU Cant tn tironnia -
CAD Crome)",
49152.png,"| gu ees DUEL aN) l {0 it he a?

  
 

ay Sa
PTT meatal e?

ra
ae Seu
ae BS",
49126.png,No text found.,
49278.png,"lazvidaynothingitolsteal
ae Oe ee Pais",
49280.png,No text found.,
49168.png,Hiwartuntlimomant|datiare ona,
49201.png,No text found.,
49170.png,MOM SthiSihorsesmellsiun,
49176.png,"TOT Ca TS
USOT TTD OT TET

  
  

at hest, you're j

El
dangerous psychopath Gna leash",
49136.png,OVC TT Te CTD,
49153.png,No text found.,
49185.png,"eT TUTE

=

1A se

 

fon your pussygets hard",
49156.png,No text found.,
49213.png,"AUT
aaa (cl CC Ee",
49150.png,No text found.,
49076.png,No text found.,
49083.png,"ORM He (LEU UU
~§oat MY pene

 
 

GN
AY a UN NY

ty ose Fd
Pes geek Ran",
49067.png,DEE MTT,
49165.png,"whenleachlettents

 

é aMentallliSonien",
49173.png,"WOMeN|Fecievelsunnont

4
si",
49087.png,"tomorrow willbe
anotherheautiiulday

 

UR LURES Cet",
49128.png,No text found.,
49267.png,No text found.,
49613.png,"He es WETS AVE

reo",
49615.png,"=
S
ES
S
Ct
—)
sa
=
S)
=
=)

 

money for them

UCLA",
49658.png,"TIFST OFM PISO Kanyelwest

os f
at b ze yoy",
49285.png,"Q9 7

io) W108

=
Nae PIN rernieliress TH as

EY STEP a
USE ea",
49327.png,"eS rd
VEN UU

  

Wf",
49536.png,No text found.,
49316.png,"A, AL es:

x!

ee eee AACA (H
x. ay ~ oe i as
ae ae ‘
=i ; 7 —
bY
a
i 7
4 }
a Bel
rememberhindus wa

Pome (att
i",
49652.png,"as Ohackto Re
Pena 4
Somalia ap 7 . g :
th a\

+

amelnissarinkingin",
49621.png,"Wwe, moana come hack",
49583.png,TELE MET TT aL,
49328.png,"gy ~
i) sftoutd have washed
Huis motherfucker hefore coming here",
49618.png,"COMCO! Wy

welll was Como tosan that REV
VOUIUSTDTEW VOUT Chances)

=?
Sel

iit then i Ceo that's
a OTS CTE Cs",
49387.png,No text found.,
49680.png,No text found.,
49607.png,TS Pci TS,
49581.png,"you can he rN
G3

f
MA

gender youlwant",
49360.png,UUM TOS Cela Core U1,
49372.png,PUM rer mM Ce,
49682.png,MUS men thinking about jannah,
49670.png,"covers his wife from head to toes
eet EL | resatanic

&

OETA SRST
promised him?2 virgins to fck with",
49671.png,No text found.,
49673.png,UT ET aS er ANT,
49650.png,No text found.,
49531.png,"itheiculturejoi/silencetallows)
TIKI an

»

ol

sy

nner
j focommnray",
49608.png,No text found.,
49601.png,"LTA Tig pet eats
food from anotherguys hand",
49527.png,rie ce Se,
49635.png,"Str sn ti

|",
49385.png,"iSISHOT tie mitltle*castunereramenica bs hefc anil

TISTIRESae LO isisiieligen",
49351.png,"MUA aera
PLL",
49630.png,"e J 4 _ ston §
Sera haveleggsand milk inside i",
49675.png,No text found.,
49685.png,No text found.,
50129.png,"i oe
partial if |",
49861.png,"Se

¥

   

stop being atr
jed a racist",
49863.png,"calling pin

 

iy racism",
49870.png,"a

ShaveSrantisizes",
50124.png,"ithink i've gota gas leak,
TT cae
3 Te cari

 

e",
49867.png,"Ou ueW Ena Dreakss

Thc att

 
      

ny iis manening
Mele atuniviwiies",
50126.png,"im jared,
and fuck,tyrone

his kidssiootiong style",
49856.png,"ETE ST

: am,

— |

 

§ a
—"",
oa

we
PUM UES
aT to rei
|",
87436.png,PL LoL was) Ws,
87523.png,No text found.,
87430.png,LUTON Tee CELLU COU a eo,
87530.png,"hey kids
for a\good timectiial ’

Se
me |

Ee :
Penn wT y",
87513.png,No text found.,
87453.png,"when NUTTER CO eS
LN UTAH TL and the Oa Dap SUT Cra SC crying

a
es",
87526.png,No text found.,
87519.png,"“never forget -you saide
— , j
bel",
87520.png,"AVESIWe feeb

STH TTI Inay ay the Tr",
87521.png,"mle SOMEONE ne Sy

 

STATE Led",
87461.png,ford owners be like..,
87504.png,"=
—}
i)
=
cs
=)
Bo
o—
S
Ss
C5
=
=
GE)
—
Zp

| Ap
Est
yy NY,

oS

WN

g",
87510.png,siiilar to sharks,
87451.png,"""= Jailows

SETA

SCOTT

Te

    
 

“america cis “down she goes”

“these people are sick

WTO a UC CS
01.

   

Poms Gm Fw is HY! Des FW A
She never thought she would lose. until she ditl",
87501.png,No text found.,
87924.png,yotls chosen terrorists,
89025.png,"IS}MANGUYUEKING A goat:

   

OMe ere",
87925.png,"(eal cite lol Migs 67 camaro

   

vou RE",
89034.png,"ranswomranyelling)
aie ahomt the
© Tea a",
87693.png,"pil 5

 

Tih mths

=>",
89061.png,"MOOT
cra

    

""
I'm happienthan you",
89042.png,No text found.,
87913.png,"RHIGD VOU MAN to citer islam

_",
87934.png,"OMEN thins
Liter Cogstifa ie ceuuits

“olla sy ‘eh:

    

 

Srna PIAL",
87645.png,CCRT,
89056.png,igh TAnieselireNAD,
87695.png,CankihuMmonisii Keni,
89063.png,"VOUOVSIEVEKY an DOO
« wf Ps
es (Pm ob a",
89035.png,"Me TUE Ae

N
‘ (
was WX",
87936.png,"Samdiich ame

(SF

nosa sc — comm",
89026.png,"AaneMAaceranelet tals rece ellore and witte

a",
87649.png,No text found.,
87639.png,No text found.,
87956.png,"UAT

 

itt naik",
87953.png,No text found.,
89067.png,Lo TTT iisraisha),
87902.png,No text found.,
87923.png,> ‘thereistas0cachance this phone is stolen,
87692.png,No text found.,
89043.png,"LY
a beautiful muslimwonran",
87691.png,"HefOKeVOUStani praying Wwithyine)
he MeMNeEMVOUTSHOUItralWavSISave

o—

“Th the Danie of alia”",
89071.png,No text found.,
89073.png,"ute CEL

ONTan
LAS

=

     

fingers his cat",
87903.png,No text found.,
87946.png,langelbiginagnolee,
87914.png,No text found.,
89072.png,No text found.,
